entry,benchmark,scope,performance,family,generation,params,release
Qwen3.5-4B [Thinking (default)],Qwen::PolyMATH,own,0.511,Qwen,Qwen3.5,4.0,2026-02
Qwen3.5-4B [Thinking (default)],Qwen::SuperGPQA,own,0.37200000000000005,Qwen,Qwen3.5,4.0,2026-02
Qwen3.5-4B [Thinking (default)],Qwen::TAU2-Bench,own,0.799,Qwen,Qwen3.5,4.0,2026-02
Qwen3.5-4B [Thinking (default)],Qwen::WMT24++,own,0.6659999999999999,Qwen,Qwen3.5,4.0,2026-02
Qwen3.5-9B [Thinking (default)],GPQA diamond,epoch,0.7560000000000001,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::AA-LCR,own,0.63,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::BFCL v4,own,0.6609999999999999,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::C-Eval,own,0.8426666666666667,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::Global PIQA,own,0.6640000000000001,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::HMMT Feb'25,own,0.8320000000000001,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::HMMT Nov'25,own,0.8290000000000001,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::IFBench,own,0.645,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::IFEval,own,0.915,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::INCLUDE,own,0.6746666666666665,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::LCB v6 (late),own,0.6559999999999999,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::LongBench v2,own,0.40266666666666673,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::MAXIFE,own,0.8340000000000001,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::MMLU-Pro,own,0.8055555555555555,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::MMLU-ProX (3.5 cards),own,0.763,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::MMLU-Redux,own,0.8813333333333332,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::MMMLU (3.5 cards),own,0.812,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::MultiChallenge,own,0.545,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::NOVA-63,own,0.5589999999999999,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::OJBench,own,0.292,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::PolyMATH,own,0.573,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::SuperGPQA,own,0.44266666666666676,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::TAU2-Bench,own,0.7909999999999999,Qwen,Qwen3.5,9.0,2026-02
Qwen3.5-9B [Thinking (default)],Qwen::WMT24++,own,0.726,Qwen,Qwen3.5,9.0,2026-02
Qwen3.6-27B [Thinking (default)],GPQA diamond,epoch,0.8373333333333334,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],HLE,epoch,0.24,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],LiveBench-20260108,own,0.6556000000000001,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::AIME'26,own,0.941,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::C-Eval,own,0.8853333333333334,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::HMMT Feb'25,own,0.938,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::HMMT Feb'26,own,0.843,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::HMMT Nov'25,own,0.907,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::IMOAnswerBench,own,0.8079999999999999,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::LCB v6 (late),own,0.8390000000000001,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::MMLU-Pro,own,0.8466666666666667,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::MMLU-Redux,own,0.9133333333333334,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::SWE-bench Pro,own,0.535,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::SWE-bench Verified,own,0.772,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::SuperGPQA,own,0.5466666666666667,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-27B [Thinking (default)],Qwen::Terminal-Bench 2.0,own,0.593,Qwen,Qwen3.6,27.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],GPQA diamond,epoch,0.8133333333333334,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],HLE,epoch,0.214,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::AIME'26,own,0.927,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::C-Eval,own,0.8666666666666667,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::HMMT Feb'25,own,0.907,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::HMMT Feb'26,own,0.836,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::HMMT Nov'25,own,0.8909999999999999,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::IMOAnswerBench,own,0.789,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::LCB v6 (late),own,0.804,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::MMLU-Pro,own,0.8355555555555555,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::MMLU-Redux,own,0.9106666666666666,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::SWE-bench Verified,own,0.7340000000000001,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::SuperGPQA,own,0.5293333333333333,Qwen,Qwen3.6,35.0,2026-04
Qwen3.6-35B-A3B [Thinking (default)],Qwen::Terminal-Bench 2.0,own,0.515,Qwen,Qwen3.6,35.0,2026-04
SmolLM-1.7B [Pretrained (PT)],MATH level 5,epoch,0.01661631419939577,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B [Pretrained (PT)],OLLv2: BBH,own,0.044111278515492014,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B [Pretrained (PT)],OLLv2: GPQA,own,0.0,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B [Pretrained (PT)],OLLv2: IFEval,own,0.23615673080759048,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.01641917848699764,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B [Pretrained (PT)],OLLv2: MUSR,own,0.02128385416666667,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B-Instruct [Instruct/chat],MATH level 5,epoch,0.02114803625377644,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B-Instruct [Instruct/chat],OLLv2: BBH,own,0.02080374290853742,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.01342281879194629,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.2347825990593847,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.01845079787234041,SmolLM,SmolLM,1.71,2024-07
SmolLM-1.7B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.02083333333333333,SmolLM,SmolLM,1.71,2024-07
SmolLM-135M [Pretrained (PT)],MATH level 5,epoch,0.01359516616314199,SmolLM,SmolLM,0.13,2024-07
SmolLM-135M [Pretrained (PT)],OLLv2: BBH,own,0.03285399822085262,SmolLM,SmolLM,0.13,2024-07
SmolLM-135M [Pretrained (PT)],OLLv2: GPQA,own,0.01118568232662195,SmolLM,SmolLM,0.13,2024-07
SmolLM-135M [Pretrained (PT)],OLLv2: IFEval,own,0.2124762297370976,SmolLM,SmolLM,0.13,2024-07
SmolLM-135M [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.013556442080378251,SmolLM,SmolLM,0.13,2024-07
SmolLM-135M [Pretrained (PT)],OLLv2: MUSR,own,0.133421875,SmolLM,SmolLM,0.13,2024-07
SmolLM-135M-Instruct [Instruct/chat],MATH level 5,epoch,0.005287009063444109,SmolLM,SmolLM,0.135,2024-07
SmolLM-135M-Instruct [Instruct/chat],OLLv2: BBH,own,0.0269295800470458,SmolLM,SmolLM,0.135,2024-07
SmolLM-135M-Instruct [Instruct/chat],OLLv2: GPQA,own,0.01230425055928408,SmolLM,SmolLM,0.135,2024-07
SmolLM-135M-Instruct [Instruct/chat],OLLv2: IFEval,own,0.12140121544169469,SmolLM,SmolLM,0.135,2024-07
SmolLM-135M-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.01955895390070921,SmolLM,SmolLM,0.135,2024-07
SmolLM-135M-Instruct [Instruct/chat],OLLv2: MUSR,own,0.03365625,SmolLM,SmolLM,0.135,2024-07
SmolLM-360M [Pretrained (PT)],MATH level 5,epoch,0.01132930513595166,SmolLM,SmolLM,0.36,2024-07
SmolLM-360M [Pretrained (PT)],OLLv2: BBH,own,0.03284915303246592,SmolLM,SmolLM,0.36,2024-07
SmolLM-360M [Pretrained (PT)],OLLv2: GPQA,own,0.02348993288590602,SmolLM,SmolLM,0.36,2024-07
SmolLM-360M [Pretrained (PT)],OLLv2: IFEval,own,0.2133505764704318,SmolLM,SmolLM,0.36,2024-07
SmolLM-360M [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.013741134751773042,SmolLM,SmolLM,0.36,2024-07
SmolLM-360M [Pretrained (PT)],OLLv2: MUSR,own,0.08089322916666665,SmolLM,SmolLM,0.36,2024-07
SmolLM-360M-Instruct [Instruct/chat],MATH level 5,epoch,0.01812688821752266,SmolLM,SmolLM,0.362,2024-07
SmolLM-360M-Instruct [Instruct/chat],OLLv2: BBH,own,0.02080374290853742,SmolLM,SmolLM,0.362,2024-07
SmolLM-360M-Instruct [Instruct/chat],OLLv2: GPQA,own,0.01901565995525726,SmolLM,SmolLM,0.362,2024-07
SmolLM-360M-Instruct [Instruct/chat],OLLv2: IFEval,own,0.1951654942219977,SmolLM,SmolLM,0.362,2024-07
SmolLM-360M-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.01845079787234041,SmolLM,SmolLM,0.362,2024-07
SmolLM-360M-Instruct [Instruct/chat],OLLv2: MUSR,own,0.02897135416666666,SmolLM,SmolLM,0.362,2024-07
SmolLM2-1.7B [Pretrained (PT)],MATH level 5,epoch,0.02643504531722054,SmolLM,SmolLM2,1.71,2024-10
SmolLM2-1.7B [Pretrained (PT)],OLLv2: BBH,own,0.09301788459551683,SmolLM,SmolLM2,1.71,2024-10
SmolLM2-1.7B [Pretrained (PT)],OLLv2: GPQA,own,0.03914988814317673,SmolLM,SmolLM2,1.71,2024-10
SmolLM2-1.7B [Pretrained (PT)],OLLv2: IFEval,own,0.2440003634800108,SmolLM,SmolLM2,1.71,2024-10
SmolLM2-1.7B [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.1264036643026004,SmolLM,SmolLM2,1.71,2024-10
SmolLM2-1.7B [Pretrained (PT)],OLLv2: MUSR,own,0.04601041666666668,SmolLM,SmolLM2,1.71,2024-10
SmolLM2-1.7B-Instruct [Instruct/chat],MATH level 5,epoch,0.0581570996978852,SmolLM,SmolLM2,1.711,2024-10
SmolLM2-1.7B-Instruct [Instruct/chat],OLLv2: BBH,own,0.10917989226208069,SmolLM,SmolLM2,1.711,2024-10
SmolLM2-1.7B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.03914988814317673,SmolLM,SmolLM2,1.711,2024-10
SmolLM2-1.7B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.5367835121920946,SmolLM,SmolLM2,1.711,2024-10
SmolLM2-1.7B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.1170766843971631,SmolLM,SmolLM2,1.711,2024-10
SmolLM2-1.7B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.04098958333333335,SmolLM,SmolLM2,1.711,2024-10
SmolLM2-135M [Pretrained (PT)],MATH level 5,epoch,0.01208459214501511,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M [Pretrained (PT)],OLLv2: BBH,own,0.0370807758683998,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M [Pretrained (PT)],OLLv2: GPQA,own,0.0,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M [Pretrained (PT)],OLLv2: IFEval,own,0.1817765750431078,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.01050901300236406,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M [Pretrained (PT)],OLLv2: MUSR,own,0.1003046875,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M-Instruct [Instruct/chat],MATH level 5,epoch,0.01435045317220544,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M-Instruct [Instruct/chat],OLLv2: BBH,own,0.04796275744662444,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M-Instruct [Instruct/chat],OLLv2: GPQA,own,0.0,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M-Instruct [Instruct/chat],OLLv2: IFEval,own,0.2883138960181208,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.012725325059101652,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-135M-Instruct [Instruct/chat],OLLv2: MUSR,own,0.06059895833333335,SmolLM,SmolLM2,0.135,2024-10
SmolLM2-360M [Pretrained (PT)],MATH level 5,epoch,0.01208459214501511,SmolLM,SmolLM2,0.36,2024-10
SmolLM2-360M [Pretrained (PT)],OLLv2: BBH,own,0.05543603155369513,SmolLM,SmolLM2,0.36,2024-10
SmolLM2-360M [Pretrained (PT)],OLLv2: GPQA,own,0.0,SmolLM,SmolLM2,0.36,2024-10
SmolLM2-360M [Pretrained (PT)],OLLv2: IFEval,own,0.2114522799505312,SmolLM,SmolLM2,0.36,2024-10
SmolLM2-360M [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.01882018321513002,SmolLM,SmolLM2,0.36,2024-10
SmolLM2-360M [Pretrained (PT)],OLLv2: MUSR,own,0.07728385416666667,SmolLM,SmolLM2,0.36,2024-10
SmolLM2-360M-Instruct [Instruct/chat],MATH level 5,epoch,0.015105740181268881,SmolLM,SmolLM2,0.362,2024-10
SmolLM2-360M-Instruct [Instruct/chat],OLLv2: BBH,own,0.041738636363636374,SmolLM,SmolLM2,0.362,2024-10
SmolLM2-360M-Instruct [Instruct/chat],OLLv2: GPQA,own,0.02013422818791947,SmolLM,SmolLM2,0.362,2024-10
SmolLM2-360M-Instruct [Instruct/chat],OLLv2: IFEval,own,0.38415958545548035,SmolLM,SmolLM2,0.362,2024-10
SmolLM2-360M-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.01401817375886524,SmolLM,SmolLM2,0.362,2024-10
SmolLM2-360M-Instruct [Instruct/chat],OLLv2: MUSR,own,0.02765625,SmolLM,SmolLM2,0.362,2024-10
phi-1 [Pretrained (PT)],MATH level 5,epoch,0.009818731117824773,Phi,Phi-1,1.418,2023-09
phi-1 [Pretrained (PT)],OLLv2: BBH,own,0.04273999212214678,Phi,Phi-1,1.418,2023-09
phi-1 [Pretrained (PT)],OLLv2: GPQA,own,0.02013422818791947,Phi,Phi-1,1.418,2023-09
phi-1 [Pretrained (PT)],OLLv2: IFEval,own,0.206805719934219,Phi,Phi-1,1.418,2023-09
phi-1 [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.01798906619385342,Phi,Phi-1,1.418,2023-09
phi-1 [Pretrained (PT)],OLLv2: MUSR,own,0.036971354166666665,Phi,Phi-1,1.418,2023-09
phi-1_5 [Pretrained (PT)],MATH level 5,epoch,0.01812688821752266,Phi,Phi-1.5,1.418,2023-09
phi-1_5 [Pretrained (PT)],OLLv2: BBH,own,0.07468938770070242,Phi,Phi-1.5,1.418,2023-09
phi-1_5 [Pretrained (PT)],OLLv2: GPQA,own,0.02348993288590602,Phi,Phi-1.5,1.418,2023-09
phi-1_5 [Pretrained (PT)],OLLv2: IFEval,own,0.2032839532440591,Phi,Phi-1.5,1.418,2023-09
phi-1_5 [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.07681368203309692,Phi,Phi-1.5,1.418,2023-09
phi-1_5 [Pretrained (PT)],OLLv2: MUSR,own,0.03385416666666666,Phi,Phi-1.5,1.418,2023-09
phi-2 [Pretrained (PT)],MATH level 5,epoch,0.029456193353474318,Phi,Phi-2,2.78,2023-12
phi-2 [Pretrained (PT)],OLLv2: BBH,own,0.280385192934393,Phi,Phi-2,2.78,2023-12
phi-2 [Pretrained (PT)],OLLv2: GPQA,own,0.029082774049217,Phi,Phi-2,2.78,2023-12
phi-2 [Pretrained (PT)],OLLv2: IFEval,own,0.273875539125077,Phi,Phi-2,2.78,2023-12
phi-2 [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.18088800236406619,Phi,Phi-2,2.78,2023-12
phi-2 [Pretrained (PT)],OLLv2: MUSR,own,0.1383697916666666,Phi,Phi-2,2.78,2023-12
phi-4 [Pretrained (PT)],MATH level 5,epoch,0.3164652567975831,Phi,Phi-4,14.66,2024-12
phi-4 [Pretrained (PT)],OLLv2: BBH,own,0.5257567157258284,Phi,Phi-4,14.66,2024-12
phi-4 [Pretrained (PT)],OLLv2: GPQA,own,0.2080536912751678,Phi,Phi-4,14.66,2024-12
phi-4 [Pretrained (PT)],OLLv2: IFEval,own,0.05852693076592331,Phi,Phi-4,14.66,2024-12
phi-4 [Pretrained (PT)],OLLv2: MMLU-PRO,own,0.47722739361702116,Phi,Phi-4,14.66,2024-12
phi-4 [Pretrained (PT)],OLLv2: MUSR,own,0.23785937499999998,Phi,Phi-4,14.66,2024-12
